question_id,prompt,correct_answer,naive_answer,as_of_day,subject,domain
ambig_doc_8_53,"As of day 53, what is currently true about doc_8 in fast?",v7,v50,53,doc_8,fast
ambig_api_26_54,"As of day 54, what is currently true about api_26 in medium?",v20,v23,54,api_26,medium
ambig_sts17_8,"As of day 8, what is currently true about sts17 in fast?",v1,v43,8,sts17,fast
ambig_model_23_38,"As of day 38, what is currently true about model_23 in medium?",v19,v30,38,model_23,medium
ambig_docs_16_1,"As of day 1, what is currently true about docs_16 in fast?",v1,v36,1,docs_16,fast
ambig_model_10_47,"As of day 47, what is currently true about model_10 in medium?",v23,v30,47,model_10,medium
ambig_doc_16_55,"As of day 55, what is currently true about doc_16 in fast?",v8,v51,55,doc_16,fast
ambig_hardware_12_27,"As of day 27, what is currently true about hardware_12 in slow?",v7,v15,27,hardware_12,slow
ambig_inc_14_2,"As of day 2, what is currently true about inc_14 in fast?",v1,v45,2,inc_14,fast
ambig_incident_5_11,"As of day 11, what is currently true about incident_5 in fast?",v9,v41,11,incident_5,fast
ambig_api_14_24,"As of day 24, what is currently true about api_14 in medium?",v3,v18,24,api_14,medium
ambig_api_12_22,"As of day 22, what is currently true about api_12 in medium?",v1,v27,22,api_12,medium
ambig_sts_10_1,"As of day 1, what is currently true about sts_10 in fast?",v1,v50,1,sts_10,fast
ambig_inc_16_39,"As of day 39, what is currently true about inc_16 in fast?",v3,v46,39,inc_16,fast
ambig_spec_1_12,"As of day 12, what is currently true about spec_1 in slow?",v2,v19,12,spec_1,slow
ambig_pricing_0_33,"As of day 33, what is currently true about pricing_0 in medium?",v14,v23,33,pricing_0,medium
ambig_sts17_56,"As of day 56, what is currently true about sts17 in fast?",v1,v43,56,sts17,fast
ambig_model_1_29,"As of day 29, what is currently true about model_1 in medium?",v9,v21,29,model_1,medium
ambig_status_27_18,"As of day 18, what is currently true about status_27 in fast?",v14,v45,18,status_27,fast
ambig_doc_0_6,"As of day 6, what is currently true about doc_0 in fast?",v3,v49,6,doc_0,fast
ambig_sts_13_10,"As of day 10, what is currently true about sts_13 in fast?",v6,v51,10,sts_13,fast
ambig_inc_10_31,"As of day 31, what is currently true about inc_10 in fast?",v4,v50,31,inc_10,fast
ambig_hardware_12_40,"As of day 40, what is currently true about hardware_12 in slow?",v10,v15,40,hardware_12,slow
ambig_doc_2_43,"As of day 43, what is currently true about doc_2 in fast?",v2,v49,43,doc_2,fast
ambig_inc_6_19,"As of day 19, what is currently true about inc_6 in fast?",v2,v52,19,inc_6,fast
ambig_spec_13_39,"As of day 39, what is currently true about spec_13 in slow?",v3,v13,39,spec_13,slow
ambig_pricing_1_45,"As of day 45, what is currently true about pricing_1 in medium?",v14,v27,45,pricing_1,medium
ambig_sts_19_58,"As of day 58, what is currently true about sts_19 in fast?",v1,v48,58,sts_19,fast
ambig_api_23_48,"As of day 48, what is currently true about api_23 in medium?",v12,v16,48,api_23,medium
ambig_status_3_21,"As of day 21, what is currently true about status_3 in fast?",v16,v41,21,status_3,fast
ambig_model_11_12,"As of day 12, what is currently true about model_11 in medium?",v8,v31,12,model_11,medium
ambig_docs_19_4,"As of day 4, what is currently true about docs_19 in fast?",v4,v37,4,docs_19,fast
ambig_status_6_40,"As of day 40, what is currently true about status_6 in fast?",v23,v39,40,status_6,fast
ambig_sts18_18,"As of day 18, what is currently true about sts18 in fast?",v1,v47,18,sts18,fast
ambig_model_20_53,"As of day 53, what is currently true about model_20 in medium?",v23,v28,53,model_20,medium
ambig_sts_5_11,"As of day 11, what is currently true about sts_5 in fast?",v5,v45,11,sts_5,fast
ambig_doc_12_4,"As of day 4, what is currently true about doc_12 in fast?",v2,v45,4,doc_12,fast
ambig_pricing_10_1,"As of day 1, what is currently true about pricing_10 in medium?",v1,v24,1,pricing_10,medium
ambig_status_21_24,"As of day 24, what is currently true about status_21 in fast?",v15,v48,24,status_21,fast
ambig_api_13_24,"As of day 24, what is currently true about api_13 in medium?",v2,v26,24,api_13,medium
ambig_api_17_57,"As of day 57, what is currently true about api_17 in medium?",v22,v26,57,api_17,medium
ambig_inc_0_36,"As of day 36, what is currently true about inc_0 in fast?",v1,v45,36,inc_0,fast
ambig_doc_9_15,"As of day 15, what is currently true about doc_9 in fast?",v5,v46,15,doc_9,fast
ambig_docs_18_11,"As of day 11, what is currently true about docs_18 in fast?",v7,v33,11,docs_18,fast
ambig_model_2_38,"As of day 38, what is currently true about model_2 in medium?",v17,v19,38,model_2,medium
ambig_api_4_52,"As of day 52, what is currently true about api_4 in medium?",v9,v21,52,api_4,medium
ambig_prc_7_28,"As of day 28, what is currently true about prc_7 in medium?",v2,v11,28,prc_7,medium
ambig_spec_15_33,"As of day 33, what is currently true about spec_15 in slow?",v14,v20,33,spec_15,slow
ambig_api1_16,"As of day 16, what is currently true about api1 in medium?",v1,v15,16,api1,medium
ambig_sts9_41,"As of day 41, what is currently true about sts9 in fast?",v1,v48,41,sts9,fast
ambig_api_26_42,"As of day 42, what is currently true about api_26 in medium?",v17,v23,42,api_26,medium
ambig_incident_28_12,"As of day 12, what is currently true about incident_28 in fast?",v8,v45,12,incident_28,fast
ambig_incident_2_49,"As of day 49, what is currently true about incident_2 in fast?",v31,v39,49,incident_2,fast
ambig_incident_5_24,"As of day 24, what is currently true about incident_5 in fast?",v18,v41,24,incident_5,fast
ambig_sts_17_26,"As of day 26, what is currently true about sts_17 in fast?",v3,v51,26,sts_17,fast
ambig_docs_19_58,"As of day 58, what is currently true about docs_19 in fast?",v35,v37,58,docs_19,fast
ambig_docs_17_50,"As of day 50, what is currently true about docs_17 in fast?",v38,v48,50,docs_17,fast
ambig_inc_20_16,"As of day 16, what is currently true about inc_20 in fast?",v3,v50,16,inc_20,fast
ambig_doc_4_59,"As of day 59, what is currently true about doc_4 in fast?",v12,v48,59,doc_4,fast
ambig_status_28_33,"As of day 33, what is currently true about status_28 in fast?",v27,v47,33,status_28,fast
ambig_inc_20_4,"As of day 4, what is currently true about inc_20 in fast?",v3,v50,4,inc_20,fast
ambig_sts_4_57,"As of day 57, what is currently true about sts_4 in fast?",v1,v51,57,sts_4,fast
ambig_model_28_40,"As of day 40, what is currently true about model_28 in medium?",v23,v32,40,model_28,medium
ambig_model_17_1,"As of day 1, what is currently true about model_17 in medium?",v1,v24,1,model_17,medium
ambig_docs_13_38,"As of day 38, what is currently true about docs_13 in fast?",v26,v42,38,docs_13,fast
ambig_api_11_1,"As of day 1, what is currently true about api_11 in medium?",v1,v20,1,api_11,medium
ambig_incident_27_11,"As of day 11, what is currently true about incident_27 in fast?",v8,v47,11,incident_27,fast
ambig_incident_27_17,"As of day 17, what is currently true about incident_27 in fast?",v14,v47,17,incident_27,fast
ambig_docs_11_3,"As of day 3, what is currently true about docs_11 in fast?",v3,v36,3,docs_11,fast
ambig_doc_17_25,"As of day 25, what is currently true about doc_17 in fast?",v3,v43,25,doc_17,fast
ambig_api_1_35,"As of day 35, what is currently true about api_1 in medium?",v1,v17,35,api_1,medium
ambig_doc_7_40,"As of day 40, what is currently true about doc_7 in fast?",v1,v50,40,doc_7,fast
ambig_hw1_23,"As of day 23, what is currently true about hw1 in slow?",v1,v13,23,hw1,slow
ambig_status_8_56,"As of day 56, what is currently true about status_8 in fast?",v34,v41,56,status_8,fast
ambig_api_15_24,"As of day 24, what is currently true about api_15 in medium?",v15,v29,24,api_15,medium
ambig_pricing_7_12,"As of day 12, what is currently true about pricing_7 in medium?",v5,v18,12,pricing_7,medium
ambig_model_0_25,"As of day 25, what is currently true about model_0 in medium?",v7,v29,25,model_0,medium
ambig_hardware_17_18,"As of day 18, what is currently true about hardware_17 in slow?",v5,v14,18,hardware_17,slow
ambig_doc_8_56,"As of day 56, what is currently true about doc_8 in fast?",v7,v50,56,doc_8,fast
ambig_api_20_11,"As of day 11, what is currently true about api_20 in medium?",v7,v20,11,api_20,medium
ambig_sts19_2,"As of day 2, what is currently true about sts19 in fast?",v1,v50,2,sts19,fast
ambig_spec_14_51,"As of day 51, what is currently true about spec_14 in slow?",v2,v10,51,spec_14,slow
ambig_spec_8_12,"As of day 12, what is currently true about spec_8 in slow?",v1,v22,12,spec_8,slow
ambig_sts2_32,"As of day 32, what is currently true about sts2 in fast?",v1,v43,32,sts2,fast
ambig_doc_6_15,"As of day 15, what is currently true about doc_6 in fast?",v2,v44,15,doc_6,fast
ambig_doc_13_34,"As of day 34, what is currently true about doc_13 in fast?",v2,v50,34,doc_13,fast
ambig_sts18_5,"As of day 5, what is currently true about sts18 in fast?",v1,v47,5,sts18,fast
ambig_api_8_11,"As of day 11, what is currently true about api_8 in medium?",v3,v27,11,api_8,medium
ambig_inc_1_46,"As of day 46, what is currently true about inc_1 in fast?",v1,v50,46,inc_1,fast
ambig_api_7_21,"As of day 21, what is currently true about api_7 in medium?",v4,v23,21,api_7,medium
ambig_docs_9_7,"As of day 7, what is currently true about docs_9 in fast?",v3,v36,7,docs_9,fast
ambig_docs_5_58,"As of day 58, what is currently true about docs_5 in fast?",v35,v36,58,docs_5,fast
ambig_hw_1_1,"As of day 1, what is currently true about hw_1 in slow?",v1,v10,1,hw_1,slow
ambig_incident_25_13,"As of day 13, what is currently true about incident_25 in fast?",v9,v41,13,incident_25,fast
ambig_spec_18_43,"As of day 43, what is currently true about spec_18 in slow?",v9,v16,43,spec_18,slow
ambig_docs_8_7,"As of day 7, what is currently true about docs_8 in fast?",v6,v43,7,docs_8,fast
ambig_sts14_55,"As of day 55, what is currently true about sts14 in fast?",v1,v43,55,sts14,fast
ambig_status_2_55,"As of day 55, what is currently true about status_2 in fast?",v39,v38,55,status_2,fast
ambig_docs_4_11,"As of day 11, what is currently true about docs_4 in fast?",v6,v49,11,docs_4,fast
ambig_api_19_47,"As of day 47, what is currently true about api_19 in medium?",v17,v30,47,api_19,medium
ambig_api_2_48,"As of day 48, what is currently true about api_2 in medium?",v1,v12,48,api_2,medium
ambig_hardware_4_34,"As of day 34, what is currently true about hardware_4 in slow?",v5,v14,34,hardware_4,slow
ambig_docs_12_41,"As of day 41, what is currently true about docs_12 in fast?",v25,v36,41,docs_12,fast
ambig_hardware_15_12,"As of day 12, what is currently true about hardware_15 in slow?",v5,v18,12,hardware_15,slow
ambig_status_29_42,"As of day 42, what is currently true about status_29 in fast?",v27,v39,42,status_29,fast
ambig_doc_3_44,"As of day 44, what is currently true about doc_3 in fast?",v7,v50,44,doc_3,fast
ambig_incident_3_47,"As of day 47, what is currently true about incident_3 in fast?",v37,v36,47,incident_3,fast
ambig_api_9_41,"As of day 41, what is currently true about api_9 in medium?",v1,v19,41,api_9,medium
ambig_model_11_53,"As of day 53, what is currently true about model_11 in medium?",v24,v31,53,model_11,medium
ambig_api_7_11,"As of day 11, what is currently true about api_7 in medium?",v6,v23,11,api_7,medium
ambig_model_27_1,"As of day 1, what is currently true about model_27 in medium?",v1,v20,1,model_27,medium
ambig_api6_40,"As of day 40, what is currently true about api6 in medium?",v1,v8,40,api6,medium
ambig_pricing_7_26,"As of day 26, what is currently true about pricing_7 in medium?",v8,v18,26,pricing_7,medium
ambig_hardware_9_19,"As of day 19, what is currently true about hardware_9 in slow?",v6,v18,19,hardware_9,slow
ambig_status_1_20,"As of day 20, what is currently true about status_1 in fast?",v15,v39,20,status_1,fast
ambig_incident_15_15,"As of day 15, what is currently true about incident_15 in fast?",v12,v38,15,incident_15,fast
ambig_status_1_37,"As of day 37, what is currently true about status_1 in fast?",v23,v39,37,status_1,fast
ambig_status_14_46,"As of day 46, what is currently true about status_14 in fast?",v31,v40,46,status_14,fast
ambig_api_4_17,"As of day 17, what is currently true about api_4 in medium?",v5,v21,17,api_4,medium
ambig_doc_18_12,"As of day 12, what is currently true about doc_18 in fast?",v1,v49,12,doc_18,fast
ambig_model_8_16,"As of day 16, what is currently true about model_8 in medium?",v6,v23,16,model_8,medium
ambig_hardware_21_26,"As of day 26, what is currently true about hardware_21 in slow?",v10,v15,26,hardware_21,slow
ambig_spec_2_31,"As of day 31, what is currently true about spec_2 in slow?",v1,v11,31,spec_2,slow
ambig_hardware_7_4,"As of day 4, what is currently true about hardware_7 in slow?",v2,v13,4,hardware_7,slow
ambig_incident_1_52,"As of day 52, what is currently true about incident_1 in fast?",v32,v35,52,incident_1,fast
ambig_docs_0_9,"As of day 9, what is currently true about docs_0 in fast?",v5,v41,9,docs_0,fast
ambig_doc_14_29,"As of day 29, what is currently true about doc_14 in fast?",v1,v41,29,doc_14,fast
ambig_spec_28_16,"As of day 16, what is currently true about spec_28 in slow?",v5,v16,16,spec_28,slow
ambig_hardware_26_25,"As of day 25, what is currently true about hardware_26 in slow?",v7,v14,25,hardware_26,slow
ambig_inc_20_46,"As of day 46, what is currently true about inc_20 in fast?",v3,v50,46,inc_20,fast
ambig_hardware_1_31,"As of day 31, what is currently true about hardware_1 in slow?",v9,v18,31,hardware_1,slow
ambig_model_22_5,"As of day 5, what is currently true about model_22 in medium?",v4,v27,5,model_22,medium
ambig_inc_5_8,"As of day 8, what is currently true about inc_5 in fast?",v7,v39,8,inc_5,fast
ambig_doc_10_15,"As of day 15, what is currently true about doc_10 in fast?",v6,v50,15,doc_10,fast
ambig_api_4_57,"As of day 57, what is currently true about api_4 in medium?",v9,v21,57,api_4,medium
ambig_incident_18_26,"As of day 26, what is currently true about incident_18 in fast?",v21,v32,26,incident_18,fast
ambig_spec_10_43,"As of day 43, what is currently true about spec_10 in slow?",v6,v18,43,spec_10,slow
ambig_inc_3_47,"As of day 47, what is currently true about inc_3 in fast?",v3,v46,47,inc_3,fast
ambig_hw1_41,"As of day 41, what is currently true about hw1 in slow?",v1,v13,41,hw1,slow
ambig_inc_20_35,"As of day 35, what is currently true about inc_20 in fast?",v3,v50,35,inc_20,fast
ambig_model_17_26,"As of day 26, what is currently true about model_17 in medium?",v10,v24,26,model_17,medium
ambig_sts0_14,"As of day 14, what is currently true about sts0 in fast?",v1,v46,14,sts0,fast
ambig_doc_6_5,"As of day 5, what is currently true about doc_6 in fast?",v2,v44,5,doc_6,fast
ambig_hardware_14_34,"As of day 34, what is currently true about hardware_14 in slow?",v7,v15,34,hardware_14,slow
ambig_docs_0_49,"As of day 49, what is currently true about docs_0 in fast?",v32,v41,49,docs_0,fast
ambig_mdl_4_47,"As of day 47, what is currently true about mdl_4 in medium?",v1,v16,47,mdl_4,medium
ambig_status_3_5,"As of day 5, what is currently true about status_3 in fast?",v3,v41,5,status_3,fast
ambig_docs_7_24,"As of day 24, what is currently true about docs_7 in fast?",v17,v40,24,docs_7,fast
ambig_status_22_54,"As of day 54, what is currently true about status_22 in fast?",v33,v38,54,status_22,fast
ambig_inc_17_37,"As of day 37, what is currently true about inc_17 in fast?",v2,v43,37,inc_17,fast
ambig_status_11_30,"As of day 30, what is currently true about status_11 in fast?",v20,v41,30,status_11,fast
